Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-05-24 00:00:00,LEAN HOGS ,80228,44992,-13622,1622,35236,125220,229482
2016-05-31 00:00:00,LEAN HOGS ,79471,45336,-757,344,34135,124807,229073
2016-04-05 00:00:00,LEAN HOGS ,89404,45287,-7070,-582,44117,134691,226021
2016-04-12 00:00:00,LEAN HOGS ,89223,46901,-181,1614,42322,136124,230526
2016-04-19 00:00:00,LEAN HOGS ,80351,44895,-8872,-2006,35456,125246,219320
2016-04-26 00:00:00,LEAN HOGS ,77672,46874,-2679,1979,30798,124546,224126
2016-03-01 00:00:00,LEAN HOGS ,73504,46559,2094,-333,26945,120063,196308
2016-03-08 00:00:00,LEAN HOGS ,78521,49793,5017,3234,28728,128314,199069
2016-03-15 00:00:00,LEAN HOGS ,91495,48312,12974,-1481,43183,139807,220979
2016-03-22 00:00:00,LEAN HOGS ,96478,47345,4983,-967,49133,143823,230984
2016-03-29 00:00:00,LEAN HOGS ,96474,45869,-4,-1476,50605,142343,234354
2016-02-02 00:00:00,LEAN HOGS ,64504,53210,6116,-556,11294,117714,183386
2016-02-09 00:00:00,LEAN HOGS ,69121,53169,4617,-41,15952,122290,193559
2016-02-16 00:00:00,LEAN HOGS ,76389,53988,7268,819,22401,130377,203189
2016-02-23 00:00:00,LEAN HOGS ,71410,46892,-4979,-7096,24518,118302,194332
2016-01-05 00:00:00,LEAN HOGS ,55598,60886,153,-3365,-5288,116484,164890
2016-01-12 00:00:00,LEAN HOGS ,52324,56089,-3274,-4797,-3765,108413,163732
2016-01-19 00:00:00,LEAN HOGS ,54541,55883,2217,-206,-1342,110424,167196
2016-01-26 00:00:00,LEAN HOGS ,58388,53766,3847,-2117,4622,112154,169738
2015-12-01 00:00:00,LEAN HOGS ,69367,75131,-3803,-2705,-5764,144498,195714
2015-12-08 00:00:00,LEAN HOGS ,62342,69885,-7025,-5246,-7543,132227,179003
2015-12-15 00:00:00,LEAN HOGS ,62663,70928,321,1043,-8265,133591,177113
2015-12-22 00:00:00,LEAN HOGS ,56693,67040,-5970,-3888,-10347,123733,165573
2015-12-29 00:00:00,LEAN HOGS ,55445,64251,-1248,-2789,-8806,119696,166456
2015-11-03 00:00:00,LEAN HOGS ,70266,58679,1837,12173,11587,128945,203242
2015-11-10 00:00:00,LEAN HOGS ,74941,72067,4675,13388,2874,147008,205800
2015-11-17 00:00:00,LEAN HOGS ,74045,75958,-896,3891,-1913,150003,203921
2015-11-24 00:00:00,LEAN HOGS ,73170,77836,-875,1878,-4666,151006,203800
2015-10-06 00:00:00,LEAN HOGS ,76387,56293,2946,-523,20094,132680,203106
2015-10-13 00:00:00,LEAN HOGS ,80273,56188,3886,-105,24085,136461,206367
2015-10-20 00:00:00,LEAN HOGS ,74091,48073,-6182,-8115,26018,122164,198987
2015-10-27 00:00:00,LEAN HOGS ,68429,46506,-5662,-1567,21923,114935,195171
2015-09-01 00:00:00,LEAN HOGS ,68680,68385,493,310,295,137065,190466
2015-09-08 00:00:00,LEAN HOGS ,70824,67845,2144,-540,2979,138669,196278
2015-09-15 00:00:00,LEAN HOGS ,70806,64684,-18,-3161,6122,135490,194998
2015-09-22 00:00:00,LEAN HOGS ,70103,59016,-703,-5668,11087,129119,195340
2015-09-29 00:00:00,LEAN HOGS ,73441,56816,3338,-2200,16625,130257,200403
2015-08-04 00:00:00,LEAN HOGS ,75853,74630,2541,-864,1223,150483,208399
2015-08-11 00:00:00,LEAN HOGS ,74100,77180,-1753,2550,-3080,151280,203456
