Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-03-06 00:00:00,RANDOM LENGTH LUMBER ,3584,1606,-369,-258,1978,5190,6413
2018-03-13 00:00:00,RANDOM LENGTH LUMBER ,3517,1584,-67,-22,1933,5101,6200
2018-03-20 00:00:00,RANDOM LENGTH LUMBER ,3624,1691,107,107,1933,5315,6418
2018-03-27 00:00:00,RANDOM LENGTH LUMBER ,3723,1652,99,-39,2071,5375,6470
2018-02-06 00:00:00,RANDOM LENGTH LUMBER ,4233,2017,30,105,2216,6250,7353
2018-02-13 00:00:00,RANDOM LENGTH LUMBER ,4066,1963,-167,-54,2103,6029,7519
2018-02-20 00:00:00,RANDOM LENGTH LUMBER ,3956,1858,-110,-105,2098,5814,7301
2018-02-27 00:00:00,RANDOM LENGTH LUMBER ,3953,1864,-3,6,2089,5817,7200
2018-01-02 00:00:00,RANDOM LENGTH LUMBER ,3741,1979,38,-177,1762,5720,6053
2018-01-09 00:00:00,RANDOM LENGTH LUMBER ,4036,2059,295,80,1977,6095,6246
2018-01-16 00:00:00,RANDOM LENGTH LUMBER ,4229,2118,193,59,2111,6347,6930
2018-01-23 00:00:00,RANDOM LENGTH LUMBER ,4448,2007,219,-111,2441,6455,7183
2018-01-30 00:00:00,RANDOM LENGTH LUMBER ,4203,1912,-245,-95,2291,6115,7184
2017-12-05 00:00:00,RANDOM LENGTH LUMBER ,3406,1908,-19,-19,1498,5314,6377
2017-12-12 00:00:00,RANDOM LENGTH LUMBER ,3436,1953,30,45,1483,5389,6320
2017-12-19 00:00:00,RANDOM LENGTH LUMBER ,3568,2006,132,53,1562,5574,6222
2017-12-26 00:00:00,RANDOM LENGTH LUMBER ,3703,2156,135,150,1547,5859,6198
2017-11-07 00:00:00,RANDOM LENGTH LUMBER ,3934,1995,327,224,1939,5929,6911
2017-11-14 00:00:00,RANDOM LENGTH LUMBER ,3978,1999,44,4,1979,5977,6901
2017-11-21 00:00:00,RANDOM LENGTH LUMBER ,3797,2032,-181,33,1765,5829,6840
2017-11-28 00:00:00,RANDOM LENGTH LUMBER ,3425,1927,-372,-105,1498,5352,6401
2017-10-03 00:00:00,RANDOM LENGTH LUMBER ,3172,1605,309,77,1567,4777,5673
2017-10-10 00:00:00,RANDOM LENGTH LUMBER ,3285,1738,113,133,1547,5023,6162
2017-10-17 00:00:00,RANDOM LENGTH LUMBER ,3536,1936,251,198,1600,5472,6763
2017-10-24 00:00:00,RANDOM LENGTH LUMBER ,3516,1998,-20,62,1518,5514,6836
2017-10-31 00:00:00,RANDOM LENGTH LUMBER ,3607,1771,91,-227,1836,5378,6775
2017-09-05 00:00:00,RANDOM LENGTH LUMBER ,2173,1446,391,214,727,3619,4808
2017-09-12 00:00:00,RANDOM LENGTH LUMBER ,2577,1495,404,49,1082,4072,5405
2017-09-19 00:00:00,RANDOM LENGTH LUMBER ,2630,1503,53,8,1127,4133,5559
2017-09-26 00:00:00,RANDOM LENGTH LUMBER ,2863,1528,233,25,1335,4391,5780
2017-08-01 00:00:00,RANDOM LENGTH LUMBER ,2211,1298,227,63,913,3509,4915
2017-08-08 00:00:00,RANDOM LENGTH LUMBER ,2058,1272,-153,-26,786,3330,4747
2017-08-15 00:00:00,RANDOM LENGTH LUMBER ,1818,1260,-240,-12,558,3078,4378
2017-08-22 00:00:00,RANDOM LENGTH LUMBER ,1769,1255,-49,-5,514,3024,4205
2017-08-29 00:00:00,RANDOM LENGTH LUMBER ,1782,1232,13,-23,550,3014,4194
2017-07-03 00:00:00,RANDOM LENGTH LUMBER ,945,1057,-230,-133,-112,2002,3840
2017-07-11 00:00:00,RANDOM LENGTH LUMBER ,1092,1036,147,-21,56,2128,3732
2017-07-18 00:00:00,RANDOM LENGTH LUMBER ,1490,1101,398,65,389,2591,4133
2017-07-25 00:00:00,RANDOM LENGTH LUMBER ,1984,1235,494,134,749,3219,4552
2017-06-06 00:00:00,RANDOM LENGTH LUMBER ,1176,1378,-52,-2,-202,2554,4830
2017-06-13 00:00:00,RANDOM LENGTH LUMBER ,1195,1119,19,-259,76,2314,4244
2017-06-20 00:00:00,RANDOM LENGTH LUMBER ,1247,1013,52,-106,234,2260,4148
2017-06-27 00:00:00,RANDOM LENGTH LUMBER ,1175,1190,-72,177,-15,2365,4207
2017-05-02 00:00:00,RANDOM LENGTH LUMBER ,2723,1601,-32,32,1122,4324,5816
2017-05-09 00:00:00,RANDOM LENGTH LUMBER ,2645,1600,-78,-1,1045,4245,5483
2017-05-16 00:00:00,RANDOM LENGTH LUMBER ,1709,1541,-936,-59,168,3250,4860
2017-05-23 00:00:00,RANDOM LENGTH LUMBER ,1455,1505,-254,-36,-50,2960,4947
2017-05-30 00:00:00,RANDOM LENGTH LUMBER ,1228,1380,-227,-125,-152,2608,5018
2017-04-04 00:00:00,RANDOM LENGTH LUMBER ,2804,1381,91,55,1423,4185,5728
2017-04-11 00:00:00,RANDOM LENGTH LUMBER ,2959,1441,155,60,1518,4400,6318
2017-04-18 00:00:00,RANDOM LENGTH LUMBER ,2753,1491,-206,50,1262,4244,6217
2017-04-25 00:00:00,RANDOM LENGTH LUMBER ,2755,1569,2,78,1186,4324,6044
2017-03-07 00:00:00,RANDOM LENGTH LUMBER ,3363,1273,107,122,2090,4636,5726
2017-03-14 00:00:00,RANDOM LENGTH LUMBER ,2719,1257,-644,-16,1462,3976,4957
2017-03-21 00:00:00,RANDOM LENGTH LUMBER ,2547,1277,-172,20,1270,3824,5037
2017-03-28 00:00:00,RANDOM LENGTH LUMBER ,2713,1326,166,49,1387,4039,5374
2017-02-07 00:00:00,RANDOM LENGTH LUMBER ,1676,1225,455,-7,451,2901,4437
2017-02-14 00:00:00,RANDOM LENGTH LUMBER ,2262,1372,586,147,890,3634,5065
2017-02-21 00:00:00,RANDOM LENGTH LUMBER ,2701,1469,439,97,1232,4170,5256
2017-02-28 00:00:00,RANDOM LENGTH LUMBER ,3256,1151,555,-318,2105,4407,5888
2017-01-03 00:00:00,RANDOM LENGTH LUMBER ,8565,6420,0,0,2145,14985,3954
2017-01-10 00:00:00,RANDOM LENGTH LUMBER ,1078,1535,-28,-223,-457,2613,3584
2017-01-17 00:00:00,RANDOM LENGTH LUMBER ,1266,1321,188,-214,-55,2587,3738
2017-01-24 00:00:00,RANDOM LENGTH LUMBER ,1227,1298,-39,-23,-71,2525,3917
2017-01-31 00:00:00,RANDOM LENGTH LUMBER ,1221,1232,-6,-66,-11,2453,3897
2016-12-06 00:00:00,RANDOM LENGTH LUMBER ,1562,861,-13,-149,701,2423,3855
2016-12-13 00:00:00,RANDOM LENGTH LUMBER ,1442,1009,-120,148,433,2451,3680
2016-12-20 00:00:00,RANDOM LENGTH LUMBER ,1439,1430,-3,421,9,2869,4191
2016-12-27 00:00:00,RANDOM LENGTH LUMBER ,1340,1682,-99,252,-342,3022,4376
2016-11-01 00:00:00,RANDOM LENGTH LUMBER ,1446,1279,-491,260,167,2725,3926
2016-11-08 00:00:00,RANDOM LENGTH LUMBER ,1594,1613,148,334,-19,3207,3895
2016-11-15 00:00:00,RANDOM LENGTH LUMBER ,1583,1574,-11,-39,9,3157,3873
2016-11-22 00:00:00,RANDOM LENGTH LUMBER ,1558,1363,-25,-211,195,2921,3772
2016-11-29 00:00:00,RANDOM LENGTH LUMBER ,1575,1010,17,-353,565,2585,3786
2016-10-04 00:00:00,RANDOM LENGTH LUMBER ,2089,908,235,-125,1181,2997,4073
2016-10-11 00:00:00,RANDOM LENGTH LUMBER ,2642,926,553,18,1716,3568,4856
2016-10-18 00:00:00,RANDOM LENGTH LUMBER ,2378,883,-264,-43,1495,3261,4593
2016-10-25 00:00:00,RANDOM LENGTH LUMBER ,1937,1019,-441,136,918,2956,3842
