Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2017-07-11 00:00:00,LIVE CATTLE ,161158,46392,-3447,1792,114766,207550,371693
2017-07-18 00:00:00,LIVE CATTLE ,158255,46929,-2903,537,111326,205184,376022
2017-07-25 00:00:00,LIVE CATTLE ,154001,44144,-4254,-2785,109857,198145,372859
2017-06-06 00:00:00,LIVE CATTLE ,182134,47183,2701,-1357,134951,229317,414712
2017-06-13 00:00:00,LIVE CATTLE ,184051,48059,1917,876,135992,232110,413641
2017-06-20 00:00:00,LIVE CATTLE ,179323,47256,-4728,-803,132067,226579,399762
2017-06-27 00:00:00,LIVE CATTLE ,173084,45304,-6239,-1952,127780,218388,386092
2017-05-02 00:00:00,LIVE CATTLE ,182094,54187,2605,5212,127907,236281,431718
2017-05-09 00:00:00,LIVE CATTLE ,178774,54973,-3320,786,123801,233747,420116
2017-05-16 00:00:00,LIVE CATTLE ,175940,49570,-2834,-5403,126370,225510,416324
2017-05-23 00:00:00,LIVE CATTLE ,181214,49476,5274,-94,131738,230690,420815
2017-05-30 00:00:00,LIVE CATTLE ,179433,48540,-1781,-936,130893,227973,421529
2017-04-04 00:00:00,LIVE CATTLE ,160629,47497,2166,1049,113132,208126,390786
2017-04-11 00:00:00,LIVE CATTLE ,163709,41672,3080,-5825,122037,205381,394324
2017-04-18 00:00:00,LIVE CATTLE ,173676,43868,9967,2196,129808,217544,409097
2017-04-25 00:00:00,LIVE CATTLE ,179489,48975,5813,5107,130514,228464,414477
2017-03-07 00:00:00,LIVE CATTLE ,131766,41624,69,118,90142,173390,338857
2017-03-14 00:00:00,LIVE CATTLE ,135968,42580,4202,956,93388,178548,349874
2017-03-21 00:00:00,LIVE CATTLE ,145983,42807,10015,227,103176,188790,367767
2017-03-28 00:00:00,LIVE CATTLE ,158463,46448,12480,3641,112015,204911,388405
2017-02-07 00:00:00,LIVE CATTLE ,137381,40946,-5766,-5908,96435,178327,338623
2017-02-14 00:00:00,LIVE CATTLE ,129921,38903,-7460,-2043,91018,168824,327514
2017-02-21 00:00:00,LIVE CATTLE ,128504,40135,-1417,1232,88369,168639,326967
2017-02-28 00:00:00,LIVE CATTLE ,131697,41506,3193,1371,90191,173203,335075
