Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2015-06-23,EURO FX ,67867,167173,-14847,-4898,-99306,235040,345427
2015-06-30,EURO FX ,65554,165589,-2313,-1584,-100035,231143,346115
2015-05-05,EURO FX ,50116,240243,-618,-8257,-190127,290359,449254
2015-05-12,EURO FX ,43333,222309,-6783,-17934,-178976,265642,439122
2015-05-19,EURO FX ,38758,207097,-4575,-15212,-168339,245855,428580
2015-05-26,EURO FX ,44221,215961,5463,8864,-171740,260182,431927
2015-04-07,EURO FX ,39444,254702,-2265,-13567,-215258,294146,441624
2015-04-14,EURO FX ,45264,257611,5820,2909,-212347,302875,453518
2015-04-21,EURO FX ,46821,261466,1557,3855,-214645,308287,457610
2015-04-28,EURO FX ,50734,248500,3913,-12966,-197766,299234,456919
2015-03-03,EURO FX ,48467,220856,2956,-2391,-172389,269323,440733
2015-03-10,EURO FX ,61271,242344,12804,21488,-181073,303615,496465
2015-03-17,EURO FX ,56329,250103,-4942,7759,-193774,306432,449508
2015-03-24,EURO FX ,50148,271111,-6181,21008,-220963,321259,460950
2015-03-31,EURO FX ,41709,268269,-8439,-2842,-226560,309978,459746
2015-02-03,EURO FX ,47719,244028,-2770,8794,-196309,291747,457209
2015-02-10,EURO FX ,47217,241858,-502,-2170,-194641,289075,444139
2015-02-17,EURO FX ,47175,232757,-42,-9101,-185582,279932,438411
2015-02-24,EURO FX ,45511,223247,-1664,-9510,-177736,268758,431217
2015-01-06,EURO FX ,46016,207056,2814,11635,-161040,253072,406624
2015-01-13,EURO FX ,50858,218709,4842,11653,-167851,269567,422426
2015-01-20,EURO FX ,52047,232777,1189,14068,-180730,284824,450262
2015-01-27,EURO FX ,50489,235234,-1558,2457,-184745,285723,449726
2014-12-09,EURO FX ,58306,195218,1034,-21333,-136912,253524,477861
2014-12-16,EURO FX ,56179,182834,-2127,-12384,-126655,239013,368171
2014-12-23,EURO FX ,40690,187294,-15489,4460,-146604,227984,376849
2014-12-30,EURO FX ,43202,195421,2512,8127,-152219,238623,386295
2014-11-04,EURO FX ,59566,238587,512,13826,-179021,298153,465332
2014-11-11,EURO FX ,60454,224347,888,-14240,-163893,284801,463976
2014-11-18,EURO FX ,58048,226778,-2406,2431,-168730,284826,465168
2014-10-07,EURO FX ,61467,207679,-5563,3124,-146212,269146,425656
2014-10-14,EURO FX ,60158,215500,-1309,7821,-155342,275658,434873
2014-10-21,EURO FX ,60188,219559,30,4059,-159371,279747,439863
2014-10-28,EURO FX ,59054,224761,-1134,5202,-165707,283815,441369
2014-09-02,EURO FX ,59398,220821,5409,16175,-161423,280219,419850
2014-09-09,EURO FX ,59376,216881,-22,-3940,-157505,276257,484306
2014-09-16,EURO FX ,79552,216701,20176,-180,-137149,296253,397652
2014-09-23,EURO FX ,60654,202619,-18898,-14082,-141965,263273,398937
2014-09-30,EURO FX ,67030,204555,6376,1936,-137525,271585,409986
2014-08-05,EURO FX ,55179,183926,-1383,19289,-128747,239105,379004
2014-08-12,EURO FX ,51596,177613,-3583,-6313,-126017,229209,376424
2014-08-19,EURO FX ,56774,195599,5178,17986,-138825,252373,396460
2014-08-26,EURO FX ,53989,204646,-2785,9047,-150657,258635,402709
2014-07-01,EURO FX ,52665,113441,-2397,876,-60776,166106,291488
2014-07-08,EURO FX ,51595,110860,-1070,-2581,-59265,162455,294381
2014-07-15,EURO FX ,59506,122352,7911,11492,-62846,181858,310661
2014-07-22,EURO FX ,58142,146965,-1364,24613,-88823,205107,339706
2014-07-29,EURO FX ,56562,164637,-1580,17672,-108075,221199,356865
2014-06-03,EURO FX ,57109,90134,-13644,2748,-33025,147243,280747
2014-06-10,EURO FX ,43739,100924,-13370,10790,-57185,144663,331636
